id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1604555120443695104	1604539459449458690	2022-12-18 19:12:06 UTC	2022-12-18	19:12:06	+0000	1069568769284964352	1sin30	zzzrak		@utdfocusid sebenernya kl messi runner up juga udh ngebuktiin si who the real goat is secara ya messi bisa bawa negaranya 2x final pildun dan rentetan prestasi individu yg gausah dijelasin lagi. juara fwc semakin mempertegas kl messi is the real goat	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/1Sin30/status/1604555120443695104	False		0								[{'screen_name': 'utdfocusid', 'name': 'United Focus🔰', 'id': '1345281599605075969'}]				
1604555110427676672	1604555110427676672	2022-12-18 19:12:04 UTC	2022-12-18	19:12:04	+0000	91293763	sambatdalamhati	Raka		Final pildun paling gokil sih yg pernah gw tonton wkwk	in	[]	[]	[]	1	0	2	[]	[]	https://twitter.com/sambatdalamhati/status/1604555110427676672	False		0								[]				
1604555106028261377	1604555106028261377	2022-12-18 19:12:03 UTC	2022-12-18	19:12:03	+0000	736109503	_istii_	Badingati Istinganah		Ngerti2 PilDun wis final...	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/_istii_/status/1604555106028261377	False		0								[]				
1604555070627934209	1604555070627934209	2022-12-18 19:11:54 UTC	2022-12-18	19:11:54	+0000	1184449505430626305	_theworkingdead	gldn 🍀🍬		Akhirnya beres juga event bola 4 taun sekali. Dari fase grup sampe final banyak banget momen unexpectednya. Terlepas dari kontroversinya, pildun kali ini emang seru banget.	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/_theworkingdead/status/1604555070627934209	False		0								[]				
1604555053729095680	1604555053729095680	2022-12-18 19:11:50 UTC	2022-12-18	19:11:50	+0000	940222110894395392	woodeblue	💗		gak kuat gw cekikikan mulu liat tweet final pildun warganet indo	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/woodeblue/status/1604555053729095680	False		0								[]				
1604554904865210368	1604554904865210368	2022-12-18 19:11:15 UTC	2022-12-18	19:11:15	+0000	1340228062395289603	arcadelune	🐠		beruntung gasih millenial n' gen z hidup diera final pildun yg sangat wasweswos warwerwor kyk tadi huhu bakal jadi bahan cerita buat anak cucu nanti. jiakh	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/arcadelune/status/1604554904865210368	False		0								[]				
1604554831360053248	1604554831360053248	2022-12-18 19:10:57 UTC	2022-12-18	19:10:57	+0000	1244050209975308288	igladlylikeme	.dodo		Seru aja chatan ama dia selama final pildun	in	[]	[]	[]	1	0	2	[]	[]	https://twitter.com/igladlylikeme/status/1604554831360053248	False		0								[]				
1604554793166327808	1604554793166327808	2022-12-18 19:10:48 UTC	2022-12-18	19:10:48	+0000	717217761513095169	arfrchs	rip, can't love himself		best final pildun ever😢	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/arfrchs/status/1604554793166327808	False		0								[]				
1604554789467357185	1604554789467357185	2022-12-18 19:10:47 UTC	2022-12-18	19:10:47	+0000	993750928481075200	hannywelsa	Hanny W. Elsa		Final paling rame selama ngikutin pildun. Main selama 120 menit sampai adu penalti. Balik keadaan, dari yang kebobolan sampai ngebobol lawan. Just WOW.	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/hannywelsa/status/1604554789467357185	False		0								[]				
1604554698685841408	1604554698685841408	2022-12-18 19:10:26 UTC	2022-12-18	19:10:26	+0000	1313142143620313090	dindazip	🍞		Final pildun hari ini seru bgt, panas dan berattt	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/dindazip/status/1604554698685841408	False		0								[]				
1604554593437786113	1604554593437786113	2022-12-18 19:10:00 UTC	2022-12-18	19:10:00	+0000	1331650559518990336	tanyakanrl	Tanyarl ㅡ Dilarang 🔞		tanyarl keren banget mbak krisdayanti suaminya hattrick final pildun 👏🏻  https://t.co/hrKRVwafOG	in	[]	[]	['https://pbs.twimg.com/media/FkRy1PtaMAAWbhX.jpg']	13	4	74	[]	[]	https://twitter.com/tanyakanrl/status/1604554593437786113	False		1	https://pbs.twimg.com/media/FkRy1PtaMAAWbhX.jpg							[]				
1604554589742649345	1604545358884806657	2022-12-18 19:10:00 UTC	2022-12-18	19:10:00	+0000	589901096	az_tagfirullahh	Mama ku pasti bangga		@dafxf0 @ben_354 @mamanca15 @idextratime Apalagi messi bang pemain terbaik pildun 2022 yg bawa argen ke final dan juara, hayo mau pake logika yg mana nih	in	[]	[]	[]	2	0	0	[]	[]	https://twitter.com/az_tagfirullahh/status/1604554589742649345	False		0								[{'screen_name': 'dafxf0', 'name': 'fajelap', 'id': '865530295084212225'}, {'screen_name': 'ben_354', 'name': 'Benedict_354', 'id': '1461521967140331529'}, {'screen_name': 'mamanca15', 'name': 'caeyour', 'id': '1503571273342808067'}, {'screen_name': 'idextratime', 'name': 'Extra Time Indonesia', 'id': '1222927522033094656'}]				
1604554547963506689	1604550841251160066	2022-12-18 19:09:50 UTC	2022-12-18	19:09:50	+0000	1580937070948012033	_textmissing	leinad		@yyasshaa @convomf lawak lu nonton bola cuman di final, pemain prancis jauh lebih banyak pemain bintang. Griezman selama pildun lu kemanain?😂	in	[]	[]	[]	1	0	3	[]	[]	https://twitter.com/_textmissing/status/1604554547963506689	False		0								[{'screen_name': 'yyasshaa', 'name': '(.◜◡◝)INU', 'id': '1193011210456723456'}, {'screen_name': 'convomf', 'name': 'Convomf', 'id': '1314975287294083073'}]				
1604554332656934912	1604554332656934912	2022-12-18 19:08:58 UTC	2022-12-18	19:08:58	+0000	1116340556500623360	chochochips_	Visda🜲		Nonton Final Pildun deg deg an Parah😭👍🏻	et	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/chochochips_/status/1604554332656934912	False		0								[]				
1604554250134355968	1604554250134355968	2022-12-18 19:08:39 UTC	2022-12-18	19:08:39	+0000	810153206	pwidiatiaga	Pandu Widiatiaga		Final pildun terbaik seng pernah tak tontonnn ✌🏼✌🏼	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/PWidiatiaga/status/1604554250134355968	False		0								[]				
1604554209957117952	1604554209957117952	2022-12-18 19:08:29 UTC	2022-12-18	19:08:29	+0000	1351904611594952704	indgoreng	pir		final hari ini beneran final yg di inginkan, babak pertama fans argen napas karena 2-0, babak kedua fans france balik napas karena 2-2, pas extra time semua nya lemes kek kena tipes karena jadi 3-3 abis tu pinalti, gilaaa mantep bgt jantung org org yg nonton pildun	in	[]	[]	[]	0	1	1	[]	[]	https://twitter.com/indgoreng/status/1604554209957117952	False		0								[]				
1604554194886615041	1604554194886615041	2022-12-18 19:08:25 UTC	2022-12-18	19:08:25	+0000	828863923	247o1	ؘmada		aneh bngt org yng malam ini ga nnton final pildun	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/247O1/status/1604554194886615041	False		0								[]				
1604554166994898944	1604554166994898944	2022-12-18 19:08:19 UTC	2022-12-18	19:08:19	+0000	1304619383218515968	nivobipboop	nivoo		i want to say thank you to my friends yang dah nemenin dari hari pertama pildun sampe argen menang muah bgt buat klean. dan gua skrg kgk ush mikirin messi bakal menang apa enga lagi soalnya udh menang xixi. and best final match tbh lol untung gua nonton cokk 😁🇦🇷	in	[]	[]	[]	0	1	3	[]	[]	https://twitter.com/nivobipboop/status/1604554166994898944	False		0								[]				
1604554109251571712	1604542494313586688	2022-12-18 19:08:05 UTC	2022-12-18	19:08:05	+0000	1349943823246364673	bobbysamosir7	Bobby Samosir		@idextratime Pemain kedua yg bisa cetak hattrick di Final pildun setelah Geoff Hurts penyerang Inggris melakukannya ke gawang Jerman Barat di pildun 1966	in	[]	[]	[]	0	0	5	[]	[]	https://twitter.com/BobbySamosir7/status/1604554109251571712	False		0								[{'screen_name': 'idextratime', 'name': 'Extra Time Indonesia', 'id': '1222927522033094656'}]				
1604554063206498306	1604554063206498306	2022-12-18 19:07:54 UTC	2022-12-18	19:07:54	+0000	1221398517228290050	heelianthus_ann	sekar		pertama kali ngikutin pildun, nonton matches yang keren2 dengan kapasitas otak setengah gb ini jadi agak mengkis mengkis. masi banyak bingungnya, full melongo, sama wah weh wah weh tokk apalagi partai final hari ini luar biasa nggumun!	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/heelianthus_ann/status/1604554063206498306	False	https://twitter.com/FaktaSepakbola/status/1604551115739402240	0								[]				
1604554016356458496	1604554016356458496	2022-12-18 19:07:43 UTC	2022-12-18	19:07:43	+0000	717618595	snflwrss	Ordinary People		Karena cape bgt, habis isya td sengaja merem bentar mau nonton final pildun jam 21:00, eh kebangunnya jam 2.  Diwaktu singkat itu juga mimpi punya rumah lagi, yg lokasinya didekat kota tapi masih ada petak hijau yg luas dg bg gunung.	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/SnFlwrss/status/1604554016356458496	False		0								[]				
1604553978489933824	1604553978489933824	2022-12-18 19:07:34 UTC	2022-12-18	19:07:34	+0000	1447117461841584136	mazsbro	panggil aza bro		juara 2 emang kurang dihargain mas. padahal sama sama 'juara'. sama sama bisa sampe partai final. sama sama ngalahin ratusan orang. suka bingung sama orang orang yang gabisa ngehargain runner up. tapi ya namanya hidup, ya namanya manusia. saya tunggu di pildun 2026 mas mbappe  https://t.co/esYFhypyvN	in	[]	[]	['https://pbs.twimg.com/media/FkSFVoAUcAEEcrP.jpg']	0	0	1	[]	[]	https://twitter.com/mazsbro/status/1604553978489933824	False		1	https://pbs.twimg.com/media/FkSFVoAUcAEEcrP.jpg							[]				
1604553974316572673	1604553974316572673	2022-12-18 19:07:33 UTC	2022-12-18	19:07:33	+0000	207527819	ajudanpakrt	Bebob		Final pildun paling keren asli, roller coaster moment + happy ending 👏👏	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ajudanpakRT/status/1604553974316572673	False	https://twitter.com/TrollFootball/status/1604532917958426624	0								[]				
1604553966133862401	1604553966133862401	2022-12-18 19:07:31 UTC	2022-12-18	19:07:31	+0000	744688063	sat_is_good	panggalih		Puas bgt nonton final pildun, ASLIIIII !!	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/sat_is_good/status/1604553966133862401	False		0								[]				
1604553856263737344	1604553856263737344	2022-12-18 19:07:05 UTC	2022-12-18	19:07:05	+0000	241583246	rositafitria	rositafitriyani		gue merasa ini final pildun terseru. apa karna udh lupa rasanya ya yg dulu dulu?😂😂	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/rositafitria/status/1604553856263737344	False		0								[]				
1604553849175691264	1604535349887533057	2022-12-18 19:07:03 UTC	2022-12-18	19:07:03	+0000	1697207437	wowo_ierhp	Wowo ierhp		Sepertinya nan mengadakan nobar final pildun dini ini c haji.. tetanggaku nan rumahnya masuk ke pertigaan,nan kami biasa menyebutnya dgn sapaan haji tanpa embel2 namanya dll! Karena tempatnya tepat di depan tokonya nan dipinggir jalan dpn pertigaan.. hhmmm.. Terima kasih ji! 🙏	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/wowo_ierhp/status/1604553849175691264	False		0								[]				
1604553682900553729	1604541324127977475	2022-12-18 19:06:23 UTC	2022-12-18	19:06:23	+0000	1584203730043355136	___pimpimpom	kadang2nicetry		@idextratime syg skli, salfok trus bauni final pildun	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/___pimpimpom/status/1604553682900553729	False		0								[{'screen_name': 'idextratime', 'name': 'Extra Time Indonesia', 'id': '1222927522033094656'}]				
1604553572565540864	1604553572565540864	2022-12-18 19:05:57 UTC	2022-12-18	19:05:57	+0000	921797813549142016	kimmoochie	한 비✨		final pildun kali ini gila sih	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/kimmoochie/status/1604553572565540864	False		0								[]				
1604553569151373313	1604553569151373313	2022-12-18 19:05:56 UTC	2022-12-18	19:05:56	+0000	1104332809244573697	asbiantirukmana	nti		Nobar final pildun ama dia, padahal ngk janjian. Cuman ketemu di tempat nobar. Tapi seneng🤭	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/asbiantirukmana/status/1604553569151373313	False		0								[]				
1604553538599677952	1604553538599677952	2022-12-18 19:05:49 UTC	2022-12-18	19:05:49	+0000	1538860022	eeqjelly	𒉭		Alhamdulillah no work today bisa nonton final pildun dari awal sampe akhir  https://t.co/UKeiAEFs5u	in	[]	[]	['https://pbs.twimg.com/media/FkSE4KbUoAEJ1qr.jpg']	0	0	0	[]	[]	https://twitter.com/eeqjelly/status/1604553538599677952	False		1	https://pbs.twimg.com/media/FkSE4KbUoAEJ1qr.jpg							[]				
1604553367011090432	1604553367011090432	2022-12-18 19:05:08 UTC	2022-12-18	19:05:08	+0000	1303006511291981825	atyoteng	Atoiyee		arguably, final pildun yg paling seru 🙏	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/atyoteng/status/1604553367011090432	False		0								[]				
1604553366800961538	1604553366800961538	2022-12-18 19:05:08 UTC	2022-12-18	19:05:08	+0000	1547264461701976064	bristaade	brista - JUAL FOLLOWERS, LIKES, VIEWS MURAH☔		--- jual followers views ilkes instagram, tiktok, twitter, youtube, shopee, tokopedia, spotify dan telegram no login  jasa upfoll beli Raul Lemos Messi Drake Dybala Juara Dunia Pildun Di Maria Jantung WHAT A FINAL Penalti Maradona MrBeast Jungkookie  https://t.co/OnNhnqPoz8	en	[]	[]	['https://pbs.twimg.com/media/FkSExWFVEAA-Dk8.jpg']	1	0	0	[]	[]	https://twitter.com/bristaade/status/1604553366800961538	False		1	https://pbs.twimg.com/media/FkSExWFVEAA-Dk8.jpg							[]				
1604553238577303552	1604541324127977475	2022-12-18 19:04:37 UTC	2022-12-18	19:04:37	+0000	1573466299577303040	danidanisani	Dani Fajar Sani		@idextratime Pemutus kutukan juara bertahan, top scorer, hatrick di final pildun. fix new goat  2026 final lagi lawan Inggris kalo ga spanyol	in	[]	[]	[]	0	1	0	[]	[]	https://twitter.com/Danidanisani/status/1604553238577303552	False		0								[{'screen_name': 'idextratime', 'name': 'Extra Time Indonesia', 'id': '1222927522033094656'}]				
1604553145639612416	1604553145639612416	2022-12-18 19:04:15 UTC	2022-12-18	19:04:15	+0000	851574006	yusufmustakim12	Yusuf Mustakim		Ga seru fak final Pildun molor	eu	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/yusufmustakim12/status/1604553145639612416	False		0								[]				
1604553072956407811	1604553072956407811	2022-12-18 19:03:58 UTC	2022-12-18	19:03:58	+0000	1536586269354262528	firziankamila	ziezies		Nggak sia sia begadang,wkwk First time liat final pildun	in	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/firziankamila/status/1604553072956407811	False		0								[]				
1604553036352798720	1604553036352798720	2022-12-18 19:03:49 UTC	2022-12-18	19:03:49	+0000	1501091072474161156	bttrflwwss	awa²⁵		final pildun sangat ansjhsbsgs	tr	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/bttrflwwss/status/1604553036352798720	False		0								[]				
1604553019890487296	1604550321942192128	2022-12-18 19:03:45 UTC	2022-12-18	19:03:45	+0000	1133349869123276800	tanahindah	Reno Fandelika		@majid_63 Bang Dodo juara Pildun di umur 41 tahun🤘 rapopo mung main 5 menit terakhir neng final😂	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/tanahindah/status/1604553019890487296	False		0								[{'screen_name': 'majid_63', 'name': 'majid', 'id': '459126966'}]				
1604552948058816512	1604552948058816512	2022-12-18 19:03:28 UTC	2022-12-18	19:03:28	+0000	975388438949109762	janqyeoul	ilyy // d-4		sejak euro tahun lalu sampe pildun, tim yg w dukung di final pasti menang😂 (kmrn itali skrg argen)  https://t.co/tHBVqEkzf7	in	[]	[]	['https://pbs.twimg.com/media/FkSEZiCaAAA1dYJ.jpg']	0	0	1	[]	[]	https://twitter.com/janqyeoul/status/1604552948058816512	False		1	https://pbs.twimg.com/media/FkSEZiCaAAA1dYJ.jpg							[]				
1604552565567680512	1604552565567680512	2022-12-18 19:01:57 UTC	2022-12-18	19:01:57	+0000	258131065	pranadita_riksa	Pranadita Riksa N.D.		Walau sedang hype final pildun, tetap konten begini tak luput di TL aing	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/pranadita_riksa/status/1604552565567680512	False	https://twitter.com/txtdrberseragam/status/1604323754758537219	0								[]				
1604552498848468992	1604552498848468992	2022-12-18 19:01:41 UTC	2022-12-18	19:01:41	+0000	1160886462696439809	mubasun	gita.		si kampret niat nonton final pildun malah ketiduran :)	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/mubasun/status/1604552498848468992	False		0								[]				
1604552416438800390	1604552416438800390	2022-12-18 19:01:21 UTC	2022-12-18	19:01:21	+0000	1515722898471899142	_coldhearttt	GENTHO LOTIS		beruntunglah klean yg msh jadi saksi nonton final pildun paling apik. menurutku	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/_coldhearttt/status/1604552416438800390	False		0								[]				
1604552405659844608	1604552405659844608	2022-12-18 19:01:19 UTC	2022-12-18	19:01:19	+0000	101417687	jamalik_	nani koré		Sungguh merugi orang² yg melewatkan final pildun 2022	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/jamalik_/status/1604552405659844608	False		0								[]				
1604552383077691393	1604552383077691393	2022-12-18 19:01:13 UTC	2022-12-18	19:01:13	+0000	389307863	dwikifd	te.et		Bayangin gak nonton final pildun ini	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/dwikifd/status/1604552383077691393	False		0								[]				
1604552350269444096	1604552350269444096	2022-12-18 19:01:06 UTC	2022-12-18	19:01:06	+0000	1190178013729525760	rizatooo	Den		Sums up pildun 2022 dari babak grup sampai final seru semua	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/rizatooo/status/1604552350269444096	False		0								[]				
1604552157352820736	1604552157352820736	2022-12-18 19:00:20 UTC	2022-12-18	19:00:20	+0000	318874135	myoungg0	young		sumpah emosional bgt nonton final pildun tahun ini😭	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/myoungg0/status/1604552157352820736	False		0								[]				
1604552141888114688	1604552141888114688	2022-12-18 19:00:16 UTC	2022-12-18	19:00:16	+0000	1354973982387134464	ptrrgt	..		Nonton pildun pertama kali dan seruuuu bangetttt ngettt meskipun sepanjang pertandingan random banget otak ini bertanya2 wkwk kata orang2 ini final pildun terbaik sepanjang sejarah dan jadi sejarah juga buat argentina wkw selamattt argentinaa 👏	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ptrrgt/status/1604552141888114688	False		0								[]				
1604552141062156288	1604552141062156288	2022-12-18 19:00:16 UTC	2022-12-18	19:00:16	+0000	1108910204404391936	nanasenaaaa	naaaaaa		walaupun kalah tapi tadi emang seru banget final pildun😭😭 mendadak aku jadi fans mbappe💗	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/nanasenaaaa/status/1604552141062156288	False		0								[]				
1604552125354487808	1604550816978698240	2022-12-18 19:00:12 UTC	2022-12-18	19:00:12	+0000	1192658977160482816	fitri_0214	Fiiiii		@NCTDreamINA Lihat final pildun smbil streaming	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/fitri_0214/status/1604552125354487808	False		0								[{'screen_name': 'NCTDreamINA', 'name': 'BASE DREAM 🍬', 'id': '1255464612058849280'}]				
1604552088461414400	1604552088461414400	2022-12-18 19:00:03 UTC	2022-12-18	19:00:03	+0000	245913371	terracotaj	Terracota James		Kaget banget. Kok kelar Final Pildun ada Raul Lemos muncul trending topic. Astagaaaaaa. Hanya di Indonesia bisa terjadi 😁	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/TerracotaJ/status/1604552088461414400	False		0								[]				
1604552083109072897	1604552083109072897	2022-12-18 19:00:02 UTC	2022-12-18	19:00:02	+0000	1331650559518990336	tanyakanrl	Tanyarl ㅡ Dilarang 🔞		💚 kebangun gegara diluar orang rame nonton final pildun😅	in	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/tanyakanrl/status/1604552083109072897	False		0								[]				
1604551966159273984	1604550841251160066	2022-12-18 18:59:34 UTC	2022-12-18	18:59:34	+0000	294463670	moetoennn	SENDOK NYAM-NYAM		@convomf Unlucky, kalo adu penalti peluang besar memang argen yg menang. Karena melihat kebelakang prancis selalu mandek adu penalti kek di final pildun 2006 sama yg terbaru di euro 2021 kmren	in	[]	[]	[]	1	3	104	[]	[]	https://twitter.com/moetoennn/status/1604551966159273984	False		0								[{'screen_name': 'convomf', 'name': 'Convomf', 'id': '1314975287294083073'}]				
1604551946555490304	1604551946555490304	2022-12-18 18:59:29 UTC	2022-12-18	18:59:29	+0000	1517616877916225536	starvium	jack sparrow		salah satu gelaran pildun yang paling diremehkan, tapi penuh kejutan dan ditutup dengan final paling dramatis sepanjang masa. thank you Qatar  https://t.co/uyjHYYXzA5	in	[]	[]	['https://pbs.twimg.com/media/FkSDfd1aAAE_bte.jpg']	0	0	0	[]	[]	https://twitter.com/starvium/status/1604551946555490304	False		1	https://pbs.twimg.com/media/FkSDfd1aAAE_bte.jpg							[]				
1604551919271178240	1604551919271178240	2022-12-18 18:59:23 UTC	2022-12-18	18:59:23	+0000	2277513906	akbaresta_	ngab punten		respect gawe arek wedok2 sg ndelok final pildun sampek adu pinalti.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/akbaresta_/status/1604551919271178240	False		0								[]				
1604551917807378432	1604551917807378432	2022-12-18 18:59:22 UTC	2022-12-18	18:59:22	+0000	519307641	rzqangga	Rizqi Angga		Final pildun kali ini paling berkelas	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/RzqAngga/status/1604551917807378432	False		0								[]				
1604551909850767360	1604551909850767360	2022-12-18 18:59:21 UTC	2022-12-18	18:59:21	+0000	981778902	fir_arif88	Arif Firmansyah		Bersyukur bisa nonton pertandingan super seru final Pildun 2022 😍 Full 120 menit + penalti	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/fir_arif88/status/1604551909850767360	False		0								[]				
1604551856063410176	1604532231577694208	2022-12-18 18:59:08 UTC	2022-12-18	18:59:08	+0000	168407630	alfarooqhbb	Zhang Wuji		@lin666a @The_RedsIndo ga juga sih Istanbul. Soalnya Pildun 4th sekali n UCL selalu ada saban tahun. Istanbul itu ga serunya di EXTRA TIMEnya yg GA TERLALU GIMANA2 KY Final PD 2022 ini. Lagian 2005 Milan ga bawa jimatnya, Inzaghi.  Dudek 2005 keren, n udah feeling juga kalo ampe PK Emi &gt; Lloris.	in	[]	[]	[]	1	0	3	[]	[]	https://twitter.com/alfarooqhbb/status/1604551856063410176	False		0								[{'screen_name': 'lin666a', 'name': 'Aksara Cendekia', 'id': '1840722715'}, {'screen_name': 'The_RedsIndo', 'name': 'The Reds Indonesia', 'id': '1392892878314119170'}]				
1604551813017239552	1604551813017239552	2022-12-18 18:58:58 UTC	2022-12-18	18:58:58	+0000	2295122317	adhitya_38	adhitya		Final pildun paling seruuuuuuuuuuuu !!!	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adhitya_38/status/1604551813017239552	False		0								[]				
1604551779370180609	1604551779370180609	2022-12-18 18:58:49 UTC	2022-12-18	18:58:49	+0000	197272831	galuh0509	GALS		Capek bet nonton final pildun sampek deg degan	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/galuh0509/status/1604551779370180609	False		0								[]				
1604551756259528705	1604551756259528705	2022-12-18 18:58:44 UTC	2022-12-18	18:58:44	+0000	1404655787700482048	_dxta	🐈‍⬛💫		Alhamdulillah w hanya dengan bermodalkan golda dah bisa begadang menyaksikan best final pildun everrr 🙂🙏	in	[]	[]	[]	1	0	3	[]	[]	https://twitter.com/_dxta/status/1604551756259528705	False		0								[]				
1604551746101342209	1604551746101342209	2022-12-18 18:58:42 UTC	2022-12-18	18:58:42	+0000	1136229739125862401	keterimaan	Keterimaan Shelby		Gila keren banget final pildun	eu	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/keterimaan/status/1604551746101342209	False		0								[]				
1604551737884348416	1604551737884348416	2022-12-18 18:58:40 UTC	2022-12-18	18:58:40	+0000	1028174744	dystopictown	Zwarte Piet		berikut anime yang seseru final pildun 2022:	in	[]	[]	[]	0	1	3	[]	[]	https://twitter.com/dystopictown/status/1604551737884348416	False		0								[]				
1604551730305253377	1604512952098648065	2022-12-18 18:58:38 UTC	2022-12-18	18:58:38	+0000	1300797815057076227	asbehh	fraksi rakyat		@idextratime @Bimapngs padahal ini final pildun yg bisa dibilang paling epic dalam sejarah tapi malah dirusak oleh opini opini kek gini.	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/asbehh/status/1604551730305253377	False		0								[{'screen_name': 'idextratime', 'name': 'Extra Time Indonesia', 'id': '1222927522033094656'}, {'screen_name': 'Bimapngs', 'name': '_Takkasatmata', 'id': '1216876601322827776'}]				
1604551686022123521	1604551686022123521	2022-12-18 18:58:27 UTC	2022-12-18	18:58:27	+0000	1171346550632529921	dusyness	rm		lebih seru final pildun 2014	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/dusyness/status/1604551686022123521	False		0								[]				
1604551654371917824	1604536358218788865	2022-12-18 18:58:20 UTC	2022-12-18	18:58:20	+0000	1190938250178772992	prayoga10rudy	Ra Ngerti Blass		@aowkaowkw123 @idextratime kapan ronaldo jadi pemain terbaik 2× piala dunia kapan bisa bawa Portugal sampai final pildun ???🤣	in	[]	[]	[]	1	0	17	[]	[]	https://twitter.com/Prayoga10Rudy/status/1604551654371917824	False		0								[{'screen_name': 'aowkaowkw123', 'name': 'persib', 'id': '1363431356148056066'}, {'screen_name': 'idextratime', 'name': 'Extra Time Indonesia', 'id': '1222927522033094656'}]				
1604551652060471297	1604551652060471297	2022-12-18 18:58:19 UTC	2022-12-18	18:58:19	+0000	1236819686	nurulandherself	nu/rul		hehe ahirnya aku kesampean nonton final pildun	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/nurulandherself/status/1604551652060471297	False		0								[]				
1604551646029131777	1604551646029131777	2022-12-18 18:58:18 UTC	2022-12-18	18:58:18	+0000	1513413229359247360	penzgalaxio	eiijeve		semoga di pildun selanjutnya makin mateng, gantiin Lloris, at least jd backupnya maignan mungkin, bukan berarti gw anggep Lloris jelek, dia main bagus banget tdi di final, sayang Lloris ga bisa save penalty nya😭☝️  we believes in you  https://t.co/hGQwvxEGjG	in	[]	[]	['https://pbs.twimg.com/media/FkSDNOYUoAA4Nl1.jpg']	0	0	1	[]	[]	https://twitter.com/penzgalaxio/status/1604551646029131777	False		1	https://pbs.twimg.com/media/FkSDNOYUoAA4Nl1.jpg							[]				
1604551631605207041	1604551631605207041	2022-12-18 18:58:14 UTC	2022-12-18	18:58:14	+0000	1387845395238199297	ev1l_doer	Villains		final pildun paling gg adick adick	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ev1l_doer/status/1604551631605207041	False		0								[]				
1604551481029320704	1604551481029320704	2022-12-18 18:57:38 UTC	2022-12-18	18:57:38	+0000	1649287494	daffalrn	September issue		Dari Lenteng ke Gandul jalanan masih rame, udah pasti grgr bubaran nobar final pildun nih	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/daffalrn/status/1604551481029320704	False		0								[]				
1604551463719514112	1604551463719514112	2022-12-18 18:57:34 UTC	2022-12-18	18:57:34	+0000	1553370139500093440	bwchicc	𝐄𝐯𝐞		awalnya ga ada niatan nobar pildun tp lama2 liat storynya metawin sm twtnya pawat lama2 jadi kepo bareng2 wkwkwkw, ga nyesel dah sumpah seru banget sih ini final🔥	in	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/bwchicc/status/1604551463719514112	False		0								[]				
